فيك تكتبلي العنوان ورأم التليفون ، إزا بتريد ؟	BEI	LINEEND
مسخن ؟	BEI	LINEEND
من أي مطار بدي روح ؟	BEI	LINEEND
ما أخدت إستمارة بالطيارة ؟	BEI	LINEEND
بدي مكواية .	BEI	LINEEND
منشكرك لأنك شاركتنا أفكارك المميزة .	BEI	LINEEND
بروح عالسكي مرتين بالشهر بالموسم .	BEI	LINEEND
خلئت بواحد نسيان سنة الألف وتسعمية وخمسة وخمسين .	BEI	LINEEND
هيدا هوي الباص اللي رايح عوسط المدينة ؟	BEI	LINEEND
أديش حق هالعطر ؟	BEI	LINEEND
لشو ؟	BEI	LINEEND
من وين بقدر إمرأ بالإجراءات الرسمية ؟	BEI	LINEEND
إزا بتريد اتصل بالإسعاف .	BEI	LINEEND
كيف جايي ؟	BEI	LINEEND
ما في أكل ما بحبو .	BEI	LINEEND
يوم الدستور أو " كيمبو كينينبي " هوي يوم وطني بتاريخ تلاتة أيار بيحتفلو في بوضع الدستور الياباني الحالي .	BEI	LINEEND
بيتضمن زيارة لبرج سيرز ؟	BEI	LINEEND
في شي محل كتب أريب من هون ؟	BEI	LINEEND
رح إحضر مدرسة صيفية بجامعة هاواي .	BEI	LINEEND
وين مارء هلأ ؟	BEI	LINEEND
تنين كبار وطفل عمرو تلات سنين .	BEI	LINEEND
بحمام بالمحطة .	BEI	LINEEND
ده قدامك هناك ، يادوبك قدام مكتب استعلامات السياحة .	CAI	LINEEND
عمري ما سمعت عن العنوان ده هنا .	CAI	LINEEND
أمشي علطول لحد ما تلقي صيدلية .	CAI	LINEEND
بكام الفطار ؟	CAI	LINEEND
ازاي أقدر اساعدك ؟	CAI	LINEEND
احود شمال عند الناصية التالته .	CAI	LINEEND
تحب كريمة و سكر في قهوتك ؟	CAI	LINEEND
ممكن تصرفلي شيك بميتين دولار ؟	CAI	LINEEND
لو لازم يظهر ، لو سمحت كلمني .	CAI	LINEEND
فين القهوة ؟	CAI	LINEEND
عايز بلوفر اطفال .	CAI	LINEEND
اوكيه . ده بيكلف خمسه و تمانين سنت للبريد العادي أو زيادة تلات دولارات بالظبط للبريد المخصوص .	CAI	LINEEND
حالاقي مشاكل مع الجمارك ؟	CAI	LINEEND
عندك جزم رسمي واسعه من قدام ؟	CAI	LINEEND
لأ . ممكن انصح اوضة بسريرين يقعد فيها واحد بس ؟ احنا عندنا واحده .	CAI	LINEEND
عاوز كيرلي جامد ، لو سمحت .	CAI	LINEEND
نفسها في بيرة .	CAI	LINEEND
صباح الخير . عامل ايه ؟	CAI	LINEEND
متأسف بس محتاج أشوف أى مستند اثبات شخصية .	CAI	LINEEND
أى نوع صوص ؟	CAI	LINEEND
ده ساقع شوية . ممكن تدفيه ؟	CAI	LINEEND
انا كويس جدا . . بس ممكن من غير مؤاخذه تكلم صاحبي ؟	CAI	LINEEND
مين أقرب صديق ليك ؟	CAI	LINEEND
يوم الصحة والرياضة في عشرة اكتوبر معمول علشان يحسن صحة الناس .	CAI	LINEEND
عايزني ابص تحت الكبوت ؟	CAI	LINEEND
ممكن تساعدني الاقي شنطتي ؟	CAI	LINEEND
ممكن مقدما نجهز الترتيبات ؟	CAI	LINEEND
فيه حد بيساعدني . شكرا .	CAI	LINEEND
لما توصل هناك ، اسأل واحد تاني ، من فضلك .	CAI	LINEEND
من فضلك عايز امد حجزي للغرفة ، اربعه و عشرين ساعه كمان .	CAI	LINEEND
ادي دولارين . خللي الباقي عشانك .	CAI	LINEEND
ممكن واحد هامبرجر وواحد شيز برجر .	CAI	LINEEND
بتاخد كام في العملية ؟	CAI	LINEEND
نحب ندفع تمن اكلنا .	CAI	LINEEND
المكان كان على كرسي في الطرقة .	CAI	LINEEND
عايز قاموس جيب صغير ، ، لو سمحت .	CAI	LINEEND
لشخصين الساعة سبعة . الاسم واتانابي .	CAI	LINEEND
ساعتي كانت سايكو رقميه .	CAI	LINEEND
يسعدنا نقدم ليكم المشروب اللي تختاروة ، بعد الاكل . حتلاقو لسته كاملة بأنواع المشروبات اللي بنقدمها في رحلتنا موجوده في دليل المعلومات في مجلتنا .	CAI	LINEEND
فين محل الهدايا ؟	CAI	LINEEND
من فضلك عايز منبه .	CAI	LINEEND
معظم اليابانيين بياكلوا اخطبوط و سبيط .	CAI	LINEEND
ممكن من فضلك تذكرتين درجة تانية لشيكاجو ؟	CAI	LINEEND
انا رجت نيويورك .	CAI	LINEEND
ايه رقم الرحلة ؟	CAI	LINEEND
حوالي ايام قليله .	CAI	LINEEND
التاني عالشمال .	CAI	LINEEND
هو ده مكتب الاستقبال ؟ ما فيش عيادة قريبه ؟	CAI	LINEEND
حيكفي عشر دولارات للتاكسي ؟	CAI	LINEEND
طعمة غريب .	CAI	LINEEND
ايوه . استنى انا جبت واحد ليك .	CAI	LINEEND
نص قزازة ، من فضلك .	CAI	LINEEND
مش بالظبط . حاجه بس ماتكونش غاليه .	CAI	LINEEND
بتدور على حاجه ؟	CAI	LINEEND
اربع ليالي .	CAI	LINEEND
عايز شويه شرابات .	CAI	LINEEND
ممكن تبيعه أرخص علشان هناك شويه بقع ؟	CAI	LINEEND
راجل خبطني . و يعد كده اخدت بالي ان المحفظة راحت .	CAI	LINEEND
انا مش متأكد اني حطيت في الشنطة لبس يكفيني تلات تيام .	CAI	LINEEND
تمام ، نحب نجرب النبيت الابيض .	CAI	LINEEND
لو حد سال عني ، قله اني حأكون موجود عالقهوة .	CAI	LINEEND
انا متأكد ان كان معايا في الجيب الجواني بتاع البالطو بتاعي .	CAI	LINEEND
هى الخطوط الجوية حتدفعلي علشان اشتري حاجات شخصية اسايه ؟	CAI	LINEEND
عايز اوضه بحمام .	CAI	LINEEND
فيه واحد فتح الطرد بتاعي .	CAI	LINEEND
الخطوط الجوية اليابانيه ، رحلة رقم ميه تلاته و عشرين .	CAI	LINEEND
عايز اشتري شامبو .	CAI	LINEEND
ممكن تقوللي لما نوصل لمركز الخدمات المدنية ؟	CAI	LINEEND
فين أقرب جزار ؟	CAI	LINEEND
عايزين نحجز اربع ليالي من اول اغسطس .	CAI	LINEEND
ايه اسم الورده ديه ؟	CAI	LINEEND
يوم خمستاشر سبتمبر بيكون يوم احترام العواجيز .	CAI	LINEEND
مافيش شوربه في أوضتي .	CAI	LINEEND
ممكن تغير الصيقة للي انتي لسه قايله دلوقتي ؟	CAI	LINEEND
ممكن من فضلك تتكلم بصوت أعلى ؟	CAI	LINEEND
حياخد وقت اد ايه قبل ما يخرج ؟	CAI	LINEEND
فين معلومات الرياضة ؟	CAI	LINEEND
الحجم ده . اللي انتي بتقول عليها الحجم العادي . . يؤدي الغرض .	CAI	LINEEND
منين اقدر اغير القطر علشان اوصل ادنبرة ؟	CAI	LINEEND
عايز احطه في صندوق ايداع امن .	CAI	LINEEND
فين أقدر اغير فلوسي ؟	CAI	LINEEND
ينفع نسيب حاجتنا في الاتوبيس ، ماعدا الحاجات المهمه ؟	CAI	LINEEND
انا بأتسائل عن التكلفة ديه اللي في الفاتورة علشان ايه .	CAI	LINEEND
حأدفع خمسين دولار .	CAI	LINEEND
دلوقتي عارف ان الموضوع كان غلط .	CAI	LINEEND
اقدر اشتري كام أوقية بارفان ماعليهاش جمارك ؟	CAI	LINEEND
مجرد سياحة .	CAI	LINEEND
ده كويس ، من فضلك أمضيهم . عاوزه ازاي ؟	CAI	LINEEND
انا حابب الكبير .	CAI	LINEEND
أنا مصوراتي حر .	CAI	LINEEND
اللي بيوزعو الورق يقدرو يبدلو دولاراتك بقواشيط الكازينو . نروح ؟	CAI	LINEEND
حيكون معايا العرض بتاعك الاسبوع الجاي .	CAI	LINEEND
أشكرك . بكام الجوانتي ده ؟	CAI	LINEEND
لازم أمشي . حأكلمك بعدين .	CAI	LINEEND
عايز بمبرز استعمال مره واحدة .	CAI	LINEEND
فين بلد سمك الفراشه ده ؟	CAI	LINEEND
ممكن تغيرهم لدولارات ، لو سمحت ؟	CAI	LINEEND
أحنا محظوظين . عندهم واحد مقاس أربعة في محل الا موانا .	CAI	LINEEND
الاقي ليموزين ؟	CAI	LINEEND
بأفضل أوضه هادية .	CAI	LINEEND
عايز مزيل مونيكير .	CAI	LINEEND
عايز بطارية .	CAI	LINEEND
ممكن أجر معدات غطس ؟	CAI	LINEEND
الشنطة ديه تستحمل كل أنواع الطقس ؟	CAI	LINEEND
عايز كحك دونات ، من فضلك .	CAI	LINEEND
عايز أأجر عربية أوتامتيك ليومين .	CAI	LINEEND
فاتتني الرحلة رقم عشرين لسان فرانسيسكو .	CAI	LINEEND
بكام للمطار ؟	CAI	LINEEND
ده كويس . امتى يكون ؟	CAI	LINEEND
بنتك أد ايه ؟	CAI	LINEEND
ممكن تقولي عن فندق نضيف و رخيص ؟	CAI	LINEEND
نقدر نحجزلك أوضه مريحة في القلعة القديمة جنب نادي جولف مشهور .	CAI	LINEEND
بأنصح بده لأنه مصنوع ميه بالميه من المكونات الطبيعية .	CAI	LINEEND
ممكن تقوللي منين أخد تاكسي ؟	CAI	LINEEND
تذكرتين درجة تانيه ، من فضلك .	CAI	LINEEND
عايز ابعت فاكس .	CAI	LINEEND
محتاج مكوة سفر .	CAI	LINEEND
ممكن أقدملك اى حاجة ؟	CAI	LINEEND
يومي ؟ انا خايف اسأل ، لكن انت تقصد ايه ؟	CAI	LINEEND
عايزة واحده تقدر تشيل ورق بحجم ورق الجوابات من غير ما يكونوا مطويين .	CAI	LINEEND
عندي حساسيه من القطط .	CAI	LINEEND
أيوة ، لازم يكون عندك رخصة سواقة ، اه ، يكون عندك رخصه من لجنة التاكسي و الليموزين .	CAI	LINEEND
اتفضل ، يا استاذ .	CAI	LINEEND
عايز أحجر أوده الليله ديه .	CAI	LINEEND
لأ ، ده مستثنى من الضرايب و مصارف الخدمة .	CAI	LINEEND
تحب نروح تتسوق معايا بعد الضهر ؟	CAI	LINEEND
دلوقتي ، مكالمتك اشتغلت . اتفضل لو سمحت .	CAI	LINEEND
ايه رقم البوابه ؟	CAI	LINEEND
اى تذكار أقدر اخده و ينفع هديه من هاواي ؟	CAI	LINEEND
ممكن أوصلة بالمترو ؟	CAI	LINEEND
عايز سيشوار .	CAI	LINEEND
الكلام ده حيخلينا ننجح ؟	CAI	LINEEND
جاي من النرويج .	CAI	LINEEND
اكيد . خليني أشوف . الصخور المرجانية عورتك ، متهيألي .	CAI	LINEEND
أحتياطي ، خلي معايا رقم الشخص المسئول .	CAI	LINEEND
فيه أوتوستراد ؟	CAI	LINEEND
ليه ماجاش الحفلة امبارح ؟	CAI	LINEEND
فيه حادثة .	CAI	LINEEND
أسف ، طلبت الرقم غلط .	CAI	LINEEND
واحد هامبرج بالجنبة و عصير برتقان ، إذا سمحت .	CAI	LINEEND
ممكن تذكرتين للحفلة الموسيقيه الجمعة الجاية ؟	CAI	LINEEND
فيه راكب تاني هناك قال انه ممكن يبدل الكرسي معاك .	CAI	LINEEND
ممكن اطول أقامتي ؟	CAI	LINEEND
مثلا ، تعرف أى حاجه تستاهل تتشاف قريبه من هنا ؟	CAI	LINEEND
ممكن تبلغني لما تلاقي شنطتك الضايعة ؟	CAI	LINEEND
ايه أسم الجنينة العامة ديه ؟	CAI	LINEEND
أتجرحت .	CAI	LINEEND
ممكن شوية فاكهة ؟	CAI	LINEEND
ممكن اتغدى دلوقتي ؟	CAI	LINEEND
عايز اغير الدولارات ديه .	CAI	LINEEND
محتاج تاكسي . انا في ساوث مين وليبرتي .	CAI	LINEEND
ديه مش تفاحة ديه خوحة .	CAI	LINEEND
حاديلك روشتة . خدها للصيدلية .	CAI	LINEEND
بنسافر تلات مرات في الاسبوع ، في التلات ، الجمعه ، و السبت .	CAI	LINEEND
ايوه ، عندنا . حنجهزهالك .	CAI	LINEEND
لأ ، انا بس حأعدي مش حأطول .	CAI	LINEEND
انت اميركي ؟	CAI	LINEEND
عربيتي وقفت .	CAI	LINEEND
فين الاى شادو ؟	CAI	LINEEND
محتاجين ركن هادي ، إن أمكن .	CAI	LINEEND
التاكسي ده مجاني ؟	CAI	LINEEND
المحطة دي اكسبريس ؟	CAI	LINEEND
أمتى مفروض أجي ؟	CAI	LINEEND
عايز أزازة نبيت أبيض صغيرة .	CAI	LINEEND
اسف . ممكن أخد أكلتي بعدين ؟ انا مش حاسس اني كويس دلوقتي .	CAI	LINEEND
فعلا ، انا عندي اخبار جديدة ، انا اتجوزت .	CAI	LINEEND
أي بنطلونات تانية ؟	CAI	LINEEND
ممكن برنامج ؟	CAI	LINEEND
حد اقتحم اوضتي امبارح بليل .	CAI	LINEEND
وريني السمك اللي شفته النهاردة في الكتاب المصور ، من فضلك .	CAI	LINEEND
شوف التعليمات اللي على باكيدج الاكل المتفرغ .	CAI	LINEEND
عايز فلوس ورق .	CAI	LINEEND
عندك دروس تجريبية ؟	CAI	LINEEND
منين أقدر اشتري طوابع بريدية ؟	CAI	LINEEND
انا من بريطانيا العظمي .	CAI	LINEEND
لازم ارتبها الاول مع مراتي .	CAI	LINEEND
ينفع أخد خصم على ده .	CAI	LINEEND
فيه صندوق تليفون قدام البنك ده .	CAI	LINEEND
حأوصل تسعة مارس و حأمشي اربعتاشر .	CAI	LINEEND
ده غالي شويه ، و لا انت رأيك ايه ؟	CAI	LINEEND
معاك الايصال ؟	CAI	LINEEND
فيه محطة الاتوبيس ؟	CAI	LINEEND
يهمك التحلية ؟	CAI	LINEEND
بتتكلم ؟	CAI	LINEEND
انا كمان زيه ، من فضلك .	CAI	LINEEND
طلبي لسه ما جاش .	CAI	LINEEND
فيه عيون ميه سخنه كتير .	CAI	LINEEND
من فضلك غيرلي خمسني الف بن بدولارات .	CAI	LINEEND
ده مناسب ليا . في الحقيقة انا حابب أدخن .	CAI	LINEEND
عايز كأس نبيت أحمر .	CAI	LINEEND
ده بس لو ديه بتاعتك ، يا استاذ ، هه هه ، بس بأنكت .	CAI	LINEEND
بالتأكيد . نقدر نخدمك أزاي ؟	CAI	LINEEND
بطاقة الرقم القومي . اوه . حاضر . هو الباسبور فيه مشاكل ؟	CAI	LINEEND
أوضتي تلتميه سته و عشرين . ممكن تاخد غسيلي ؟	CAI	LINEEND
حأشوف لو واحده من دول تناسب .	CAI	LINEEND
بافضل غلاية .	CAI	LINEEND
هاتلي شويه جبنة مبشورة .	CAI	LINEEND
ممكن على بكرة الصبح يكون قميصي نضيف ؟	CAI	LINEEND
ممكن تخليه يرجع و يتصل بيا ؟	CAI	LINEEND
ليه طيب ؟	CAI	LINEEND
لو مؤاخذه . فيه محل بيع كتب قريب من هنا ؟	CAI	LINEEND
الاتوبيس اهوه هناك .	CAI	LINEEND
عايز بكرتين ايزو ميه ، فيلم ملون ، سته و تلاتين صورة ، لو سمحت .	CAI	LINEEND
عايز اصرف شيك ال سبعين دولار ده .	CAI	LINEEND
عايز اشتري طوابع لعشر بطاقات بريدية مبعوته اليابان ، من فضلك .	CAI	LINEEND
فيه بنوك قريبه من المحطة ؟	CAI	LINEEND
للأسف فيه غلطة في الفاتورة .	CAI	LINEEND
واحد هامبرجر بالجبنة علشان امشي ، لو سمحت .	CAI	LINEEND
أجري .	CAI	LINEEND
فيه قطع في بلوزتي . باسال ان كان ممكن تخيطهولي ، من فضلك ؟	CAI	LINEEND
ممكن تسلفني كابل علشان اشحن البطارية ؟	CAI	LINEEND
منين أقدر أشتري حصيرة للشاطي ؟	CAI	LINEEND
اديني شريحة لحم خنزير ، بس مش تخينه زى ديه .	CAI	LINEEND
حنييجي الساة سبعة .	CAI	LINEEND
لما بأشوف الاسعار اد كده رخيصة ، بأحس انه غلط جدا اشتري اى حاجه في اليابان .	CAI	LINEEND
أتسرقت سجلاتي ، انا كمان .	CAI	LINEEND
عايز بسكوته كونو ايس كريم فانيليا ، إذا سمحت .	CAI	LINEEND
موافقك . لازم تكون طبيعية جدا .	CAI	LINEEND
خلي بالك من الفتحة ، أوعى تقع ، و بعد كده جنب الببان ، من فضلكم .	CAI	LINEEND
محتاج بطاقة ائتمان .	CAI	LINEEND
من فضلك أديني تقرير بالحادث .	CAI	LINEEND
لأ ، شكرا ليك دلوقتي .	CAI	LINEEND
تمام ، من فضلك خليك عالخط مستر ناكاجيما ، الانسة سايتو مش بترد عالمكالمة ، تحب نرن عليها اكتر ؟	CAI	LINEEND
باينله قليل و نادر جدا .	CAI	LINEEND
فين استلام الشنط تبع رجلة الطيران سبعميه و تلاته ؟	CAI	LINEEND
فيه حاجة غلط في قبضة ايدك .	CAI	LINEEND
حيفسد ؟	CAI	LINEEND
لأ ، اشكرك . احسنلي ما اشربش تاني .	CAI	LINEEND
لو سمحت قوللي عن شوارع التسوق الكويسة .	CAI	LINEEND
دلوقتي ، اللوحه ديه خاصة جدا . عملها تسوروتارو كاتاووكا . هو معروف كفنان عالمي .	CAI	LINEEND
عندي تقدير جامد للموسيقى الكلاسيك .	CAI	LINEEND
تمام . ايه اسم الشخص التاني و تليفونه ، إذا سمحت .	CAI	LINEEND
اعذرني . خليني امشي ، من فضلك .	CAI	LINEEND
ممكن تطلب فريق بيتكلم ياباني ؟	CAI	LINEEND
متعودين نزور قرايبنا .	CAI	LINEEND
ميكي هاياكاوا . ديه غرفة سبعميه و اتنين .	CAI	LINEEND
مضطر أقضي الليل هنا . مش كده ؟ ممكن تساعدني احجز اوضة في فندق ؟	CAI	LINEEND
مش حتطول . خمستاشر دقيقة بالكتير .	CAI	LINEEND
ممكن تقوللي المكالفة اتكلفت اد ايه ؟	CAI	LINEEND
تمام . ممكن تقولها اني اتصلت ، من فضلك ؟ حاكلمها تاني بعدين .	CAI	LINEEND
فيه جولة سياحية صباحية ؟	CAI	LINEEND
بتغيروا عملات اجنبي ؟	CAI	LINEEND
منين اشتري بكرة فيلم كاميرا ؟	CAI	LINEEND
عندك بيرة ياباني ؟	CAI	LINEEND
عايز اسجل شنطي .	CAI	LINEEND
معاك انسه كاوازو في أوضة الف ستميه و حداشر .	CAI	LINEEND
العفو .	CAI	LINEEND
أى يوم مهم اكتر ليكم انتم اليابانيين ، رأس السنه ولا الكريسماس ؟	CAI	LINEEND
دقيقة واحده ، من فضلك .	CAI	LINEEND
من فضلك املى استمارة الحاجات الضايعة .	CAI	LINEEND
من امبارح .	CAI	LINEEND
ده بيشمل تأمين الحوادث و المسئولية القانونية .	CAI	LINEEND
عندك اى اعتراض عالتصميمات الكويسة ؟	CAI	LINEEND
انا بأكلمك من كابينة تليفون في هايبر ميسى .	CAI	LINEEND
كام تعريفة ركن العربية هنا في الساعة ؟	CAI	LINEEND
سيداتي سادتي ، في رحلتنا النهاردة ، معانا مضيفات بيتكلمو ياباني تقدرو تعرفوهم بشارات الاعلام الصغيرة اللي على لبسهم ، لو عارفين حد محتاج مساعدة لغوية ، من فضلكم خلونا نعرف .	CAI	LINEEND
بتفضل حقبة فن زمنية معينة ؟	CAI	LINEEND
لو سمحت راجعه تاني .	CAI	LINEEND
أمشي علطول النهر حوالي نص ميل . حتوصل الحديقة .	CAI	LINEEND
حاضر . حأبعته ل لاس فيجاس عشانك .	CAI	LINEEND
بأدور على تيشيرت رياضي .	CAI	LINEEND
عايز حاجه تشربها من البار ؟	CAI	LINEEND
احسنلك تاخد قطر تمانية و نص .	CAI	LINEEND
احنا في موسوم المحار ، علشان كده حيكون طعمة كويس .	CAI	LINEEND
عايز مع ساعة يد تانية .	CAI	LINEEND
حأنزل الفندق حوالي تسعة بليل .	CAI	LINEEND
الوقت اتأخر . لازم امشي دلوقتي .	CAI	LINEEND
ما استخدمتش خدمة الغسيل عندك . ممكن تتأكد من ده تاني ؟	CAI	LINEEND
عاوز شاي ، من فضلك .	CAI	LINEEND
لأ ، مافيش .	CAI	LINEEND
ديه أخر مره نقف فيها ؟	CAI	LINEEND
خلينا نرن عليه .	CAI	LINEEND
ده متبل مشطشط ؟	CAI	LINEEND
منين أركب اوتوبيس المعالم السياحية ؟	CAI	LINEEND
أيوه ، عايز أشوف معالم المدينة السياحية .	CAI	LINEEND
شكرا لكرم ضيافتك .	CAI	LINEEND
الامانة احسن سياسة .	CAI	LINEEND
ممكن تصحيني الساعة سته ، لو تكرمت ؟	CAI	LINEEND
تكلفة نص يوم اد ايه ؟	CAI	LINEEND
انا كينچي .	CAI	LINEEND
تعرف أى مكان كويس يستاهل يتشاف في شيكاجو ؟	CAI	LINEEND
حاضر ، لو انتم الاتنين مصرين ، حأجي معاكم .	CAI	LINEEND
عايز أعمل حجز الساعة تلاته و نص العصر .	CAI	LINEEND
صندوق امانات ، من فضلك .	CAI	LINEEND
لو سمحت نقي نبيد مناسب .	CAI	LINEEND
مفروض أدفع البنزين ؟	CAI	LINEEND
حرامي . امسكوة .	CAI	LINEEND
من فضلك اديني شوية فكة .	CAI	LINEEND
حجمه صغير و ظريف قوي .	CAI	LINEEND
مقلية ، من فضلك .	CAI	LINEEND
غسيلي لسه ما جاش لحد دلوقتي .	CAI	LINEEND
بالمناسبة ، انت فاضي السبت اللي جاي ؟	CAI	LINEEND
تمام ، وبعدين ، ممكن نخرج سوا .	CAI	LINEEND
بتعاملني كأني شحات .	CAI	LINEEND
فهمت ، كمان ، تقدر تساعدني في مشكلة تانية ؟	CAI	LINEEND
ممكن تحط عدسات النظر ديه جوا نضارة الشمس ؟	CAI	LINEEND
اد ايه كلب ظريف . صنفه ايه ؟	CAI	LINEEND
الشوكة وقعت مني . هاتلي شوكة تانية إذا سمحت .	CAI	LINEEND
ده كان ممتع .	CAI	LINEEND
تمام . إمشي علطول و أحود يمين عند تالت ناصية . حتلاقيه عاليمين .	CAI	LINEEND
انت عارف كاتي ؟ ديه حفلة عيد ميلادها .	CAI	LINEEND
عندك جدول الوان ؟	CAI	LINEEND
بس ، هو ، بني ادم ، ازاى اتأكد ان كان ده حقيقي ؟	CAI	LINEEND
ممكن أخده معفي من الضريبة ؟	CAI	LINEEND
مش قادر احط شنطي تحت الكرسي . ممكن تشيلهوملي عندك ، من فضلك ؟	CAI	LINEEND
ممكن من فضلك تحطلي الشنط ديه في شنطة العربية ؟	CAI	LINEEND
انا خارج دلوقتي ، علشان كده حأخده .	CAI	LINEEND
لو سمحت أبعتلي حد علشان الشنط سته و نص .	CAI	LINEEND
عندك نوع عيش ايه ؟	CAI	LINEEND
فين الاسانسير ؟	CAI	LINEEND
فيه حد يقدر يلعب عالبيانو ؟	CAI	LINEEND
اشكرك ، بس ما اظنش اني حأقعد ليلتين . ممكن تحجزلي أوضه بسريرين في الفندق ليوم اتناشر مارس بس ؟	CAI	LINEEND
ما اخدناش قرارنا لحد دلوقتي .	CAI	LINEEND
زميلي اتكعبل و عنده التواء في الانكل .	CAI	LINEEND
حأجرب أيس كريم فواكة .	CAI	LINEEND
فيه كطاعم تايلاندي قريبة ؟	CAI	LINEEND
ده بالظبط عند المبنى العالي . فا ، أرجع من نفس السكة اللي مشيت فيها ، لحد ما تقابل اشارات مرور . و بعدين ، أحود شمال .	CAI	LINEEND
لازم الحق طيارة لوس أنجلوس بكرة الصبح بدري .	CAI	LINEEND
و بعد كده أقدر أرشحلك بثقة " الجولة السياحية لمدينة سان فرانسيسكو " ديه . ديه حتديك فكرة عامة عن سان فرانسيسكو .	CAI	LINEEND
عايز أعمل بوليصة تأمين .	CAI	LINEEND
عايزة تشتري فستان .	CAI	LINEEND
أدفع كام لتاكسي يوصلني للفندق ده ؟	CAI	LINEEND
فين الحوض ؟	CAI	LINEEND
يكفني حاجة اني أخش المبنى ده ؟	CAI	LINEEND
اعمله بطريقتك .	CAI	LINEEND
الشباك محشور مش عارف احركه .	CAI	LINEEND
عايزة قزازة نص أوقية من شانيل خمسة ، إذا سمحت .	CAI	LINEEND
ايه رأيك في شوية قهوة ؟	CAI	LINEEND
محتاج اقطع تذكرة ؟	CAI	LINEEND
تقريبا حوالي كام تكلفني رسوم الخدمة ؟	CAI	LINEEND
اد ايه وقت من هنا ؟	CAI	LINEEND
كريمة و سكر ؟	CAI	LINEEND
فيه أى خصم للأعضاء ؟	CAI	LINEEND
فيه سوبر اكسبريس حيطلع عالساعة تسعة و نص ؟	CAI	LINEEND
خليني اشيك على زيت الفرامل و الموتور . الموتور شكله غالبا عطلان .	CAI	LINEEND
ماكنتش غلطتي .	CAI	LINEEND
مافيش كهربا .	CAI	LINEEND
حأبلغ ده للشرطة .	CAI	LINEEND
لازم كل واحد يدفع تمن مشروباته ؟	CAI	LINEEND
اى أوضة من تلاتين لخمسن دولار في الليله .	CAI	LINEEND
من فضلك صلحة .	CAI	LINEEND
في ايام رأس السنة . و في المناسبات الخاصة زى خفلات الزفاف ، حقلات توزيع الجوايز او الجنازات .	CAI	LINEEND
ليه ما اديتهاش هدية ؟	CAI	LINEEND
خبطتني بالجنب .	CAI	LINEEND
ممكن أعدي عليك عالساعة اتنين .	CAI	LINEEND
هى الشنط ديه من رحلة جيه إيه إل زيرو واحد ؟	CAI	LINEEND
ديه اول رحلة ليا لباريس .	CAI	LINEEND
ممكن تقدر التكلفة قبل ما تبدأ تشتغل فيها ؟	CAI	LINEEND
ادخل ، من فضلك .	CAI	LINEEND
منين ناخد المركب ؟	CAI	LINEEND
ماعندناش شنطة تشيل كل ده علشان كده حأحطهم في شنطة بلاستيك كبيرة .	CAI	LINEEND
عايز العب تنس .	CAI	LINEEND
فيه عصائر اناناس ، برتقان . و أوطة .	CAI	LINEEND
في الناحية الشمال من الدور ده ، جنب الاسانسير .	CAI	LINEEND
مش أحسنلك تشوف فيلم تاني ؟	CAI	LINEEND
من فضلك اصرفلي الشيكات السياحية ديه .	CAI	LINEEND
غالبا حأديلك اجابة احسن على سؤالك بعد ما اتفرج .	CAI	LINEEND
أى مزيكا بتتعزف دلوقتي ؟	CAI	LINEEND
عندك مراية ؟	CAI	LINEEND
حأخد ده ، إذا سمحت .	CAI	LINEEND
ماينفعش تستورد لكندا العاب نارية .	CAI	LINEEND
اد ايه مراتك طباخة شاطرة .	CAI	LINEEND
محتاج اى مساعدة ؟	CAI	LINEEND
ممكن تحجزلي تاكسي بكرة الصبح الساعة سته ، من فضلك ؟	CAI	LINEEND
تحب أيه مع الطبق الرئيسي ؟	CAI	LINEEND
المكان ده زحمة قوي . كش كده ؟	CAI	LINEEND
متأسف . حيكون جاهز في خلال خمس دقايق .	CAI	LINEEND
حصللي تشنج في رقبتي و انا نايم .	CAI	LINEEND
تمام ، مافيش مشكلة . ممكن اشوف جواز سفرك ؟	CAI	LINEEND
امتى مفروض اكون موجود في المحطة ؟	CAI	LINEEND
فيه مطاعم كتيرة في المنطقة هنا .	CAI	LINEEND
جنب أوضة الامانات .	CAI	LINEEND
انبسطت بالكلام معاك .	CAI	LINEEND
استمتعت بأفامتي ، أشكرك .	CAI	LINEEND
الشط يا دوبك تحتي . اد ايه منظر جميل ز .	CAI	LINEEND
أشكرك لأنتظارك ، انسه ماكجير . اهو جه ، اتفضلي ، إذا سمحتي .	CAI	LINEEND
معاك بطاقة شخصية عليها صورتك ؟	CAI	LINEEND
سبعة ، لو تكرمت .	CAI	LINEEND
عايز أبعت ده للغسيل ، امتى حيكون جاهز ؟	CAI	LINEEND
عندي بنطلون مقلم .	CAI	LINEEND
أيوه . شنط واحد تاني اتبعتت لأوضتي دلوقتي . ممكن تراجع ده ، من فضلك ؟	CAI	LINEEND
ممكن نكون عندي مشروحة اكتر بالتفاصيل ؟	CAI	LINEEND
نمت كويس ؟	CAI	LINEEND
ممكن تضغط زرار التصوير ؟	CAI	LINEEND
مفتاحين ، إذا سمحت .	CAI	LINEEND
في اخر الطرقة .	CAI	LINEEND
حنروح بالاوتوبيس ؟	CAI	LINEEND
انت قلت انك سايبنا و رايح لطوكيو بكرة ؟	CAI	LINEEND
لازم اسافر على طيارة ايه دبليو واحد زيرو زيرو . ينفع ؟	CAI	LINEEND
اخبار لعبتك ايه الايام ديه ؟	CAI	LINEEND
