ل كيفو ، يعيشك .	TUN
أين محل للأسواق الحرة ؟	MSA
كيفاش ظهرت عليا الروبا هاذي ؟	TUN
واش تذكرة ذهاب ، أولا ذهاب و إياب ؟	RAB
يعيشك ربي يفضلك . كيفاش نمشي لل وتيل ؟	TUN
حسنا ، نعم و لا .	MSA
هل انا مضطر لتغير الطائرة في الطريق ؟	MSA
قول لي اسرع طريقة حق اروح سان فرانسسكو .	DOH
هل لي أن احصل على بطانية ؟	MSA
هلا أعطيت الخط لشخص ما يتحدث اليابانية ؟	MSA
كيمشي من هنا مع التسعود .	RAB
فيناهوا أقرب تيليبوتيك ؟	RAB
شاورلي عليه عالخريطة ، من فضلك .	CAI
انا استخدم صندوق الأمانات مالكم .	DOH
إنت قلت سعر الصرف عنا . هالشي بيعني إنو كل بنك عندو سعر صرف مختلف ؟	BEI
نقدر نحصل على شي حبوب ؟	RAB
ممكن من فضلك تركببني محطة بوستون ؟	CAI
إيه . نعديلك مادام دوداي .	TUN
نمشيو توا ؟	TUN
بياكلني هنا .	CAI
إنت هون للشغل أو للأبحاث ؟	BEI
تنجم ترشمه فل خريطة ؟	TUN
هل يوجد لديكم مقاس ستة عشرة من هذا ، بلون أحمر ؟	MSA
أريد أن أعمل اتصالا ببطاقة الائتمان ، من فضلك .	MSA
رباطاتي رتخوا .	BEI
اوه ، تفو . فين حنا دابا ؟	RAB
فليدفع كل منا لنفسه .	MSA
قريب و مع واحد صاحبي . ولكن كاين واحد المشكل ، ما عنديش صاحبي .	RAB
انا بصح تنقدر هادشي ، ولكن .	RAB
هلاّ دونت ذلك ، من فضلك ؟	MSA
انتا راك ضريف بزاف . ماكنتش عارف اشنو ندير .	RAB
شنو انواع الألعاب اللي عندك كهدايا من انجلترا ؟	DOH
فما كيران يحوسو بالتوريست في البلاد ؟	TUN
رجلي اتأذت .	CAI
مايهاما هيي المحطة المظبوطة لديزني لاند .	BEI
نشوفك غدوة .	TUN
بلشت تتلج .	BEI
انبسطت انو قدرنا نناقش كل الأمور المهمة و نلاقيلا حلول . انا ممنون عتعاونك .	BEI
اي خط هذي ؟	DOH
أوو ، لا . أعلم أنها كانت خطأ . سأعود إلى اليابان كرجل فقير .	MSA
نزيف هون .	BEI
جوازك منتهي .	DOH
بتقدمو اى نسبه خصم ؟	CAI
هادي التلاتة واقفة .	RAB
عدى وقت طويل قوي من اخر مرة شفتك فيها .	CAI
ده عشانها .	CAI
مازال . باش ناخو برغر بالجبن وتاي مثلج متوسط .	TUN
ثلاثة أشهر .	MSA
يألمني لما أوقف .	DOH
معاياش غادي تبدا تسربي العشا ؟	RAB
عندك منو في لون إخر ؟	TUN
كم السعر حق كل خيمة ؟	DOH
فين أقدر اتواصل مع الخدمات الدولية ؟	CAI
هل سيشتغل هذا على مائة فولت ؟	MSA
سآخذ حساء الخضار وشرائح الضأن المشوية ، من فضلك .	MSA
صاحبي جاتو كريز د الديقة .	RAB
حصللي حادث مرور .	CAI
أنا عرئان .	BEI
في عربة للنوم ؟	DOH
فيي اخد فاتورة إذا بتريد ؟	BEI
إنت مغلط .	BEI
إذا بتريد عيط لبوليس .	BEI
واخا تشد لينا طاكسي ؟	RAB
من فضلك توقف عن السخرية من الشعب الياباني .	MSA
خلصت إسباس ع البلاصة .	TUN
لأ . منحكي بس إنكليزي .	BEI
نجم نشوف لوقت ؟	TUN
ممكن تدور شنطتي في المطعم ؟	DOH
بغيت شي أسبيرين .	RAB
فيا واحد الكحبة عامرة .	RAB
نحب نخلي كرهبة في مطار سن فرنسيسكو .	TUN
واش عندك مسبح فهاد الأوطيل ؟	RAB
يالاه طور لفيلم و خرجو ، عفاك .	RAB
بدي ادفع فاتورتي .	BEI
ممكن اسكر الدريشة ؟	DOH
عندك شي موديل احدث ؟	BEI
اعطيني جيمال عيشك .	TUN
ممكن اشوف مراجعة الكتاب ده ؟	CAI
تقدر تبدلي هادا بشي حاجة صغر منو شوية ؟	RAB
بغيت دلاغات .	DOH
الغسيل متاعي ال توا مجا .	TUN
من فضلك قل لها تتصل بيا .	CAI
وين الدير ؟	BEI
تنجم تجبلنا صحن إخور ؟	TUN
عافاك اتصل لي بشي طاكسي .	RAB
صار كل شي فجأة . ما إدرت شوف وجون .	BEI
ما تقدر تعطيني اياه بأقل ؟	DOH
بغيت شريحة من لحم الخنزير .	RAB
وجهتي لندن .	MSA
من المحتمل أن يكون الطعام غير الناضج على الغداء غير مستحب .	MSA
أماهو لوقت إلي يكون باهي ؟	TUN
هل الحديقة النباتية مفتوحة اليوم ؟	MSA
ممكن تكون قلقان بخصوص الكمبيوتر الصغير ده .	CAI
تقدر تقترح خطة تانية ؟	CAI
بإمكاني إعطائك سيارة فورد ميستا نج بعد سبع سنوات مقابل خمسين دولارا كل اسبوع بنفقات سفر في الميل غير محددة .	MSA
راه اوطوماتيك . عندنا هاد الموديل ديال السوايع الكوارتز ، آ خويا . ضد الماء وضد الصدمات .	RAB
يصير اخلي السيارة في مطار لا قارديا ؟	DOH
ابغي احول الين للدولار . كم سعر الصرف اليوم ؟	DOH
كلا , نحن لا نقوم بذلك , يا سيدي .	MSA
نعم ، أريد استئجار سيارة .	MSA
ممكن أتكلم إنجليزي شوية .	CAI
عندك فكرة انت رايح فين ؟	CAI
لا ، قليل بزاف . يمكن يكون واحد من الأسباب اللي كيخليو المرا ماتبقاش فشركة وحدة .	RAB
أوكي . ممكن أحط شنط إيدي فين ؟ أحطها هنا ؟	CAI
عشرة , من فضلك .	MSA
خليني ناخو فطور صباح نومرو ثنين .	TUN
ميامي .	MSA
لباس . يعيشك .	TUN
أي صف هوي للمبتدئين ؟	BEI
تحرقت بالما السخون .	RAB
صداع نصفي .	DOH
الشوكة وقعت مني .	CAI
ما فيك تعمل دايت بهالجسم الضعيف .	BEI
ممكن تقول لي شلون اروح الأوبرا ؟	DOH
ادور شي رسمي .	DOH
هل هذه وجبة منخفضة الصوديوم ؟	MSA
درت الحجز فطوكيو . تقدر تتأكد مرة اخرى ، عافاك ؟	RAB
بيقرصوا .	BEI
يمكن اروح البيت او اجرب رحلة حول الدولة بالباص ، اذا ما كانت واجد غالية .	DOH
اسمي إيليزابيث .	DOH
انا اوفق على اكثر اقتراحاتك .	DOH
شنو احسن جواتي عندك ؟	DOH
بدي فلترللأشعة ما فوق البنفسجية ، إذا بتريد .	BEI
حأرسم خريطة .	CAI
انزين ، اظن ان من الاحسن اني امشي الحين .	DOH
غيرلي الغرفة إذا بتريد .	BEI
هذا البرمي الدولي متاعي .	TUN
اوك ، هيدي غرفتك .	BEI
كاينين شي رسائل فالباكية ؟ اشنو كاين فيها ؟	RAB
اهلا ، ضيعت كارطة البانكة متاعي . عيشك احرق الكارطة القديمة و اعملي وحدة جديدة .	TUN
قريت الكارطة إلي فيها نصايح متع الامان ؟	TUN
انا مش فاهم انت بتقول ايه .	CAI
باهي ، خليني نفكر . هذا برشا على ميزانيتي .	TUN
تقدر تصلح هالكاميرا ؟	DOH
بغيت احجز غرفة .	DOH
قميص ابيض واحد ودلاغين .	DOH
كل شي منظم إلا حاجة وحدة .	TUN
بدي بدل أوضة .	BEI
اسمح لي . كانقلب على هاد العنوان .	RAB
إذن ، اشنو رأيك فهاد السمطة الممتازة من جلد الماعز ؟	RAB
واخا تعطيني شوية صرف ؟	RAB
سينيور يعني رابع سنة في دراستك الجامعية ، بعد طالب سنة أولى ، وطالب سنة ثانية وطالب سنة ثالثة .	DOH
آخد الشنط بتاعة رحلة الخطوط اليابانية واحد وعشرين منين ؟	CAI
كيف كان الطقس في لوس أنجلوس ؟	MSA
وين يلزم نسال عالقبول ؟	TUN
هو على بعد أربعين قدم من الحفرة .	TUN
لدينا اليوم حساء المنيسترون وقشدة الهليون وحساء خضراوات .	MSA
تسنيناك داك نهار .	RAB
بيوجع أوي أنا مش قادر أستحمله أكتر من كده .	CAI
ماتقلقش . حنعمل اعلان بيه .	CAI
فيك ترجع تصدرن ؟	BEI
أريد سيارتي .	MSA
عطيني شوية ديال الوقت نفكر فيه .	RAB
كنت في حادثة موتوسيكل .	MSA
لن أتناول الوجبة .	MSA
لو سمحت اضغط هذول .	DOH
ماوصلنا من اليابان ل أمريكا حتال لبارح .	RAB
يجب أن نفهمه .	MSA
رح إحملو .	BEI
بغيت نحجز تذكرة ديال الرجوع .	RAB
ما نحبوش يتجبد .	TUN
كاين شي ميطرو كايدي ل سيفيك سانتر ؟	RAB
في طنعشر فريئ بايسبول محترف باليابان .	BEI
هاهوما فلوسك .	RAB
وين أحسن محل تزورو مع حبيبي ؟	BEI
احنا فاتحين من عشرة لسبعة و نص .	CAI
شو إسمك النصاني ؟	BEI
بتحب أى نوع من الاكل ؟	CAI
واخا تعطيني فرشيطا آخرا ، عفاك ؟	RAB
نلبس كرافاطا ؟	RAB
أين أقرب متجر من هنا ؟	MSA
أمان قلي كيفاش نكلم نومرو هذا .	TUN
واش نقدر نحصل على تنابر لسبعة دالبطاقات البريدية لليابان ؟	RAB
عندنا مشكل .	RAB
سيسيناتي ردس خسرانين تلت جولات .	BEI
اكيد . عندك لون معين في بالك ؟	DOH
أنا في أتوبيس غلط .	CAI
عن اذنك . شو كان بدك ؟	BEI
هو جاي .	DOH
فين كاين أقرب مصور ؟	RAB
دعنا نري ماذا ستكون التكلفة .	MSA
غادي ننزل في المحطة الجاية .	RAB
رح إرجع لهون مرة تاني بكرا . أي ساعة شغلك ؟	BEI
كانسمع باللي الشعب الياباني كايخدم بالجد .	RAB
الطريق رقم خمسة على اليمين هناك .	MSA
اخبرني , أين الديوان الرابع في العربة الثانية ؟	MSA
إي . بعتئد كان لازم آخد رغيف لحم .	BEI
خلينا نعملك فحص دم .	BEI
متي سنصل إلى دي موان ؟	MSA
للأسف إنت جيت التربيزة الغلط .	CAI
هل لك أن تشارك في التكاليف الخاصة بالترويج وذلك في السنة الأولي كما يفعل جميع ممولينا ؟	MSA
هاهي صورة ضوئية من تذكرتي .	MSA
كفايه اسمك و عنوانك .	CAI
امشي طول في طريق هذاك . هوكا على يسارك .	TUN
عندي بطاقة الهوية . الليسن اوكي ؟	DOH
خاصكم تحطو الفوطات على المصطرة فوق الحوض .	RAB
الحد عشرين كيلوقرام حق مسافرين الدرجة الاقتصادية .	DOH
فهاد الساعة ، سيدي ؟ هادي لحضاش داليل .	RAB
فين موقف الأتوبيس بتاع شيكاغو ؟	CAI
شو هوي أجد كتاب لغالبريث ؟	BEI
وين فيي إشتري تحفة ؟	BEI
هذا هو . الممثل عظيم حقاً	MSA
تنجم تجيبلي غطاء ، يعيشك ؟ باردة برشا في البيت هاذي .	TUN
وقتاش كايسد هاد المتحف ؟	RAB
علاش هاد البوكسرات غاليين بزاف ؟	RAB
قداش تحبلها الكارطة هاذي بش توصل لليابان بالطيارة ؟	TUN
أم ، كلية كينغسبورت السيدات ، يعيشك ، سوق . بالقدا ، ممشاوش بعيد أما . مينجموش يقاطعوا قرار المجلس ، برغم مش ديمقراطي .	TUN
وقف على صوب .	DOH
هادي واقيلا ديالك ، سائق سيارة الأجرة نزلها هاد الصباح .	RAB
قداش يكلف بالطيارة ؟	TUN
مبروك ، اسمعت بللي خدمتي مع شركة إي بي سي .	RAB
محتاج للطبيب . واش يمكن ليك تجيب لي واحد ؟	RAB
اسمح ليا ، يمكن لي نبدل بلاصتي ؟	RAB
كلم المالك لو عندك مشاكل .	CAI
الاكحل أحسن .	RAB
إيه ، هيي جوا . مين عميحكي ، عمول معروف ؟	BEI
أنا السيدة مايزاكي في غرفة رقم ثلاثة وعشرون خمسة عشر . أريد الاتصال لإيقاظي غداً صباحاً .	MSA
رجعلي دولارين لو سمحت .	CAI
مسامحة ماقدر اقبل العزيمة لأن عندي موعد ثاني .	DOH
إنه ممزّق . من فضلك اخصم منه أكثر .	MSA
إزا بتريد عطيني طابة .	BEI
فهمت . أولك رح إئدر آخدون ؟	BEI
فيك تخلي معك مفتاح الأوضة ؟	BEI
يعيشك حط شوية صرف .	TUN
ممكن اشوف ذيج الشنطة ؟	DOH
طلبتكم نهارين لتالي بش نزيد نأكد .	TUN
شلون الساعة ست ؟	DOH
إذا كنت تريد أي مساعدة ، من فضلك اسأل المضيفين على متن الرحلة . لدينا على متن الطائرة طاقم يتحدث اللغة اليابانية والفرنسية والصينية والأسبانية .	MSA
ده ضيق جدا .	CAI
لازم تعبي طلب تأمين بمكتب التأمين باليابان .	BEI
بلاصة على الطريق ، عافاك .	RAB
ممكن توريني الطريق ليونيون سكوير ؟	RAB
ماني حاسس إنو بدي إستفرغ بس ما إلي نفس آكل .	BEI
عمول معروف عطيني تقدير .	BEI
تأكد بلي غادي توفي بوعودك كلها .	RAB
طراسيهم شويا فوق الحجبان ، عافاك .	RAB
تنجم تعادوا مرة أخرى ؟	TUN
عبالك تشرب شي ؟	BEI
حجز بكرة ، لو سمحت .	DOH
ابغي سجق مع ريلش ، لو سمحت .	DOH
حسناً . من فضلك احجز مقعدين على الدرجة الأولى في هذه الرحلة .	MSA
متى يغادر القطار التالي المتجه إلى شيكاغو ؟	MSA
متوسط ، يعيشك .	TUN
يعيشك قلي على بلاصة إقامتك .	TUN
غير - المدخنين من فضلك .	CAI
هل هي جولة لمدة نصف يوم ؟	MSA
حسناً ، ما رأيك في هذا الحزام المصنوع من جلد الماعز ذا الجودة العالية ؟	MSA
هل هذا هو الدواء الذي وصفه لي طبيب أسرتي ؟	MSA
اخديت القطار ديال الطناش وخمسة وخمسين دقيقة اللي خرج من سان دييغو .	RAB
الحفلة كانت واجد حلوة .	DOH
إيوا ، هادي غرفة هادئة . مزيان بزاف .	RAB
عربيتي مش حتكون متاحة بكره .	CAI
نحتاج رهن للعربة .	MSA
وين الصراف ؟	DOH
عندي حوالي تلات تلاف دولار .	CAI
أنا خايف هالمشروع رح يفشل .	BEI
انجمش نلقى سجلات على صفقة تعملت غادي ؟	TUN
وقتاش غادي نوصلو لديموان ؟	RAB
أربع تيام .	BEI
في عربة اكل في القطار ؟	DOH
بوسعي أن أقوم بذلك بنفسي .	MSA
اسحب من حسابي ، لو سمحت .	DOH
إليك اسمي كاملاً وعنواني .	MSA
أين تبدأ هذه الجولة ؟	MSA
خاص بالنساء ، من فضلك . كم ثمن نصف يوم ؟	MSA
وو ، يا لحظي . لم تمارس هذه في اليابان بعد .	MSA
في أما طريق مشى ؟	TUN
متى ستكون بطولة الجولف ؟	MSA
و شنو بان ليك في الستة واقفة ؟	RAB
سباغيتي بولونيز ، عفاك .	RAB
علاش ماشي هاد العشية ، مع الربعة من بعد الزوال ؟	RAB
اديني محفظتك .	CAI
شعل شي تلفازا آخرا ، عفاك .	RAB
ممكن ترقص معايا ؟	CAI
أكيد . كنضن ما كاين حتى مشكل .	RAB
شو إسمك ؟ وشو صفتك الرسمية ؟	BEI
غلف كل واحد بروحه ، وحط شريطة على كل واحد لو سمحت .	DOH
فين كاين مكتب التسجيل دلوفتهانزا ؟	RAB
عايز أروح برج لندن .	CAI
مع هاد البرنامج ، المستخدمين يقدرو يصايبو موقع في قل من عشرة ديال الدقايق .	RAB
أنا أذاكر للحصول على بكالوريوس في الآداب ، ولكن بعض الوقت فقط .	MSA
وين أوضة السفرة ؟	BEI
ممكن أقعد جنبك ؟	CAI
واخا تصيفط ليا شي حد دابا ؟	RAB
اوه ، انا مو واجد مهتم اني اسوي شي جذي .	DOH
هيدي أول غطسة لئلي .	BEI
بدي أجل أعدتي يومين .	BEI
وقتاش كاتحل ؟	RAB
سرقولي صتوشي في الميترو .	TUN
بغيت مصفاة ، لو سمحت .	DOH
وين اقدر اشتري قفازات ؟	DOH
على فكرة ، عندك تأمين سفر حق هالرحلة ؟	DOH
كل واحد دولارين .	DOH
ما نعرفش .	TUN
بغيت اخلي شناطي لي الساعة ثلاث .	DOH
هل لديك قائمة نبيذ ؟	MSA
خليني نلقي نظرة على هاد الطوموبيل .	RAB
الرقم هو زيرو تلاتة تلاتة خمسة واحد ستة تسعود واحد .	RAB
ان شاء الله نشوفك قريب .	DOH
رأم مأعدك مطبوع عبطاءة الاكسبريس .	BEI
فيني صداع .	DOH
ابغي اشوف شي كوميدي عن الحياة العائلية .	DOH
عمبلش مع رولينغ ستونز .	BEI
وين اقدر احصل كتيب ؟	DOH
ممكن تكلم فندق من نفس الدرجة وتحصل لي غرفة ؟	DOH
هيدا الدليل . لازم يكون هونيك .	BEI
العاصمة طوكيو .	DOH
إيوا ، تلاتات الورقات ديال عشرين ، و تلاتا ديال عشرا و جوج دلورقات ديال خمسا .	RAB
فالبلوك التالت على اليسار ديالك .	RAB
وقف هنايا عفاك و تسناني نصور القنطرا ديال واتيرلو .	RAB
فين كشك التذاكر ؟	CAI
يوجد شيء خطأ مع حمامي .	MSA
عندك شي واحد صغير بشوية ؟	RAB
القاع متغطي بالمرجان .	DOH
نظن هاذي فكرة باهية . إذا ما تراش فما سلبيات ، نحب نصوت .	TUN
بكم هذي للرطل الواحد ؟	DOH
ضيعت مفتاح غرفتي . احد جابه هني ؟	DOH
محتاجين وقت كمان علشان نراجع العقد .	CAI
أين سيتجه هذا القطار ؟	MSA
لم تأتى عقبتي بعد .	MSA
الساعة كم تبتدون تاخذون غسيل بكرة الصبح ؟	DOH
إزا بتريد نصحني بمطعم حلو .	BEI
هل سوف تعطيني الفواتير بالتفاصيل عن العلاج الطبي ؟	MSA
ماحس اني بخير ، عطني دوا لو سمحت .	DOH
فيه صرافة قريبة ؟	CAI
واخا نخلص بشيكات سياحية ؟	RAB
شنيا نوعية العطل إلى عديتها في اليابان ؟	TUN
عافاك قل ليها راه بغيت نشوفها بعد غدا .	RAB
انا سمعت ان الاستاذ ياماد عنده عيلين .	CAI
شوية صرف ، يعيشك .	TUN
بكم البريد الجوي لليابان ؟	DOH
كتير لطف منك انو تدق تسأل عن صحتي .	BEI
ابغي امشي بأقرب وقت ممكن .	DOH
هالأوضة مزعجة كتير .	BEI
عندك لون أغمأ ؟	BEI
كاينة شي غرفة لتبديل الحوايج ؟	RAB
لما ييجيلك المفتش عشان يشوف تذكرتك ، من فضلك وريله خط سيرك و التذكرة .	CAI
عايز احجز كرسي على خطوط يونايتد الجوية ، رقم الرحلة تسعمية اتنين وعشرين لنيويورك .	CAI
سير ل ديوانا من هنايا . نهارك مبروك .	RAB
لديك بطاقة بريدية إضافية ؟	MSA
نعم ، شكرا ليك . اسميتي مايومي ياماغوشي من اليابان . عاد اوصلت للأوطيل .	RAB
اخلط ، لو سمحت .	DOH
شحال خاص من نهار باش يدوز الطلب ؟	RAB
قداش يلزم وقت عبور هاذي البركة ؟	TUN
خذ مسار إي للشارع الرابع عقب عقب حول على الإف .	DOH
اسمي تسونيو سوزوكي . هاهو تأكيد الحجز الخاص بي .	MSA
أتاي ياباني ، عافاك .	RAB
انجم نختار حاجة اخرى ؟	TUN
أين المنطقة القديمة من المدينة ؟	MSA
لازم إنقل ؟	BEI
بغيت براية ، لو سمحت .	DOH
بلاصة وحدة فالدرجة الاقتصادية للوس أنجلوس ، عافاك .	RAB
هل لديك أية مقترحات ؟	MSA
انا بنام . ممكن تجيب اكلي بعدين ؟	DOH
طيب . هيدا وجين وتونيك .	BEI
وقتاش غادي يرجع ؟	RAB
عيط ليا فياقني ، عفاك .	RAB
أنا حطيته هنا كدة من حوالي تلاتين دقيقة .	CAI
بدل هذا بدولارات ، من فضلك .	MSA
بدي إحلؤ .	BEI
كم يوم ؟	DOH
لازم فرشي سناني .	BEI
عايزين نلعب تنس . فيه اى ملعب عام قريب من هنا ؟	CAI
ممكن تعطيني صندوق حق احط فيه اغراضي ؟	DOH
ممكن أطلب كوباية خمرة ؟	CAI
ما بفهم إنكليزي منيح . في شي حدا بيحكي ياباني ؟	BEI
بدي اقعد حد رفيقي .	BEI
سيداتي سادتي ، قبل الإقلاع نطلب منكم إغلاق كل الأجهزة الإلكترونية ، بما فيها الحاسبات الآلية ، ومشغلات الاسطوانات المدمجة ، والهواتف الخلوية ، والألعاب الإلكترونية . من فضلكم توقفوا عن استعمال أياً منها إلا بعد عشر دقائق من الإقلاع .	MSA
بغيت نبيذ احمر معتق ، عافاك .	RAB
عافاك أجي تاخد صيكاني غدا مع السبعة د الصباح .	RAB
في محل قريب من هني ؟	DOH
وين غرفة الطعام ؟	DOH
بغيت نوصل للمطار مع الجوج واقفة .	RAB
شكرًا . إسمك السيد ريتشارد بولمان .	BEI
قريب تلاثا ميات جنيه ، يعيشك .	TUN
أي ، نجحت البارح عند دكتور جونسن .	TUN
بحط شنطاتي هون ؟	BEI
أنا بادور على استاذ جونز . أنا عندي شوية حاجات مهمة نتكلم فيها .	CAI
أين شباك التذاكر ؟	MSA
هل يوجد مكتب شرطة قريب من هنا ؟	MSA
بغيت نرد الطوبيل لسان فرانسيسكو .	RAB
القطر الجاي لبوسطن إمتى ؟	CAI
لا .	RAB
ايوه ، انا حابب . امتى حنمشي من هنا ؟	CAI
فيناهو التيليسكي ؟	RAB
هي الرحلة حتطلع في المعاد ؟	CAI
إحنا آسفين على الإزعاج . أنا هاجيب واحد تاني ، حالا .	CAI
خمسين سنت عالكلمة . غالي أكتر من ما كنت متوقع .	BEI
عادة ، إي كتعني ممتاز ، بي حسن ، سي متوسط ، دي سيء ، إف فاشل ، آي ناقص . كاين شي مدارس كيضيفو زائد وناقص لهاد الحروف .	RAB
في المكتب هناك .	MSA
إزا بتريد بتوأف معنا تنتصور ؟	BEI
ايه فيك تشوفا بوضوح لانو اليوم مشمس .	BEI
فيي اخد صندوق للتوضيب ؟	BEI
مانقدرو نعطيوك تاشي دوا بلا ورقا ديال طبيب .	RAB
قداش من نهار يلزم بش نعدي كماندة ؟	TUN
لقد اشتريته في سوق للسلع المستعملة الرخيصة .	MSA
الصباح ، إيه ، أما الوقت باش يتغطى في الفترة إلي بعد - نص النهار .	TUN
هل ساعتك مضبوطة ؟	MSA
انا اللي اشكرك .	DOH
أه - زيتونة غبية ، وقفت في زوري .	CAI
تقدر تصور باب الركوب ؟	RAB
تعطلنا شوية ، اما ما تخافش .	TUN
كانقلب على كساوي .	RAB
أين كشك الاستعلامات ؟	MSA
بعتذر ، استاذ ، كلو محجوز .	BEI
واش نقدر نحصل على واحد كوكا خفيفة ؟	RAB
واش يمكن ليا نشري هنا كينات لوجع المعدة بلا وصفة طبية ؟	RAB
خليني نرد بالي على دبشك .	TUN
اظن انك لازم تعملي ريجيم ، مش بتعملي تمارين كتيرة اليومين دول ، مش كده ؟	CAI
ثلطعش دولار وستة واربعين سنت ، مع الضرايب . كاش او شحن ؟	DOH
هو ده رصيف القطر الصح لمينيابوليس ؟	CAI
رقم هاتفي هو واحد اثنان ثلاثة أربعة خمسة ستة سبعة .	MSA
أنا أقدر ذلك ، ولكن .	MSA
تقدر تجيب نتيجة أحسن .	CAI
وين كاونتر الجيك ان مال دلتا ؟	DOH
نجم نشوف ترتيب البلايص في المسرح ؟	TUN
عندك ساعة تقدر تسوي فيها اللي تبغيه هني .	DOH
ما في محل حط شنطي اللي عم بشيلها .	BEI
الموني هذا ، عيشك .	TUN
خذ الحافلة من الخارج .	MSA
واش تقدر تحولهم ليا غدا فالصباح ؟	RAB
يعملو عروض عالمباشر ؟	TUN
لو سمحت ماتحطش سكر .	CAI
موجوع .	BEI
كيفاش تحبه ؟ معناه شنوا تحب فالهمبرغر متاعك ؟	TUN
اسمح لي ، بس يوقف هالباص في بالتيمور ؟	DOH
مم فهمت . نفضل غلس ، عفاك .	RAB
كان المفروض اطرشهم بالبريد الجوي .	DOH
إزا بتريد بدي فاتورة الليلة .	BEI
منين أسجل للقبول ؟	CAI
عافاك جيب ليا الصابون .	RAB
ايوة ، يوم تذكاري للقنبلة الذرية و النصب التذكاري لأنتهاء الحرب .	CAI
اوك باخدو . بس كمية صغيرة ، إذا بتريد .	BEI
عاوني . ما انجمش نتحرك .	TUN
بش نخو شوربة خضرة وشريح لحم  علوش مشوي ، يعيشك .	TUN
خذ الفول السوداني من هني .	DOH
باقي ما لقيتش واحد من سيكاني اللي وسقتهم في مطار ناريتا .	TUN
سأتناول قليل من القهوة منزوعة الكافيين .	MSA
شو رح يصير إذا بقول إيه ؟	BEI
هاد الصباح ، خديت شي دوا ديال البرد لي ضربني فاليابان .	RAB
صفر صفر تلاتا ، الخطوط الجوية اليابانية .	RAB
هلا لففت هذا لي ؟	MSA
نا عايز ماكنة حلاقة بالكهربا ، لو سمحت .	CAI
حيكون عندنا اجتماع و ناخد قرار خلال الاسبوع .	CAI
لأ ، انا اسف ، انا بصيت بس ما لقيتهمش .	CAI
ايوه ، عندنا محكمة مفتوحة عالساعة اتنين و واحده تانية عالساعة اربعة .	CAI
مش منيح أبدًا . رح إتصل بالسفارة اليابانية وإسألون شو لازم أعمل .	BEI
باهي برشة انك تقول هذا .	TUN
دي خدمة على أعلى مستوى .	CAI
عازمك على حفلة عيد ميلاد .	CAI
ممكن اكلم ماري ؟	DOH
دبش هذا ماشي ال فول سبعة واحد أربعة ؟	TUN
منين نقدر ننمشي للمدرسة الدينية ؟	RAB
فيك تلفلي ياه ، إذا بتريد ؟	BEI
نخدم في التلفزة .	TUN
هل يمكن أن أترك رسالة له ؟	MSA
عأي طابق ؟   ؟	BEI
الجو شديد البرودة .	MSA
ابي اطير في اقرب وقت ممكن .	DOH
كنت بتعرف إنو أحد أبطال السومو ، نوع من المصارعة اليابانية التقليدية ، هوي أميركاني ؟	BEI
ميه و سبعين جنية للشخص الواحد .	CAI
سوف أخبرها بأن تتصل بك بمجرد أن تصل .	MSA
علىّ الاستيقاظ مبكراً غدا . لذا سأذهب الآن .	MSA
للأسف ، اي . مكتبنا الرئيسي هني . وانت ؟ هذي اول مرة تجي هني ؟	DOH
غادي نوصل معطل ، بلحاق عافاك خلي ليا الحجز .	RAB
بروح رحلة قصيرة للمكسيك .	DOH
مش ضرورى تنظف الأوضة .	CAI
عندك خرايط طريق ؟	BEI
انا دفعت مقدما حساب الفندق و الاكل .	CAI
نقدر نعاو نأكد بالتلفون ؟	RAB
انا نسيت حاجة في الاوضة . ممكن ارجع و اتأكد ؟	CAI
مش بيدفع علشان يشتري الحاجات الرخيصة .	CAI
كل شي في يكون غالي باليابان اليوم ، بس صحون توفو مش عاطلين بمعاييرنا . اذا بالمقابل بتزور مطاعم يابانية لتجرب المطبخ الكيوتي ، لازم تحضر حالك تدفع متين دولار حق كابيتا .	BEI
خاصك تستنى . واش تبغي تستنى ؟	RAB
الشمس قاصحة بزاف . واش درتي شي واقي الشمس ؟	RAB
وين الدير ؟	DOH
ما عندكمش بيت ارخص ؟	TUN
الطعام جميل جداً ، لكني أكلت بما فيه الكفاية ، شكراً .	MSA
هو ممكن آخده أسرع ؟ عشان أنا محتاجه بأسرع وقت ممكن .	CAI
كاينة أمواج كبيرة اليوم .	RAB
تقدر تبدلو ؟	RAB
بغيت كاميرا ، لو سمحت .	DOH
اهلا ، مده طويلة ما شفتكش .	CAI
ممكن تسلمه على بكرة ؟	CAI
التساكر هاذم صالحين لقداش من نهار ؟	TUN
إي ، نحب ريحة إما مش بنينة برشة .	TUN
الإيجار مستحق في اليوم الأخير كل شهر .	MSA
ممكن اشوف بطاقة الصعود للطيارة ؟	CAI
عندي وجيعة في حلقي .	TUN
بغيت شي دوا مجهد على ود الرواح .	RAB
لو سمحت وقف كل هالمعاملات في هالبطاقة .	DOH
عايز أتأكد من وقت التحرك .	CAI
غادي نعاود نعيط .	RAB
نحب قهوة بلاش كافئين .	TUN
بدنا صحون بشي تلاتين جنيه عالشخص تئريبًا .	BEI
كيف أشتري تذاكر لعرض برودواي ؟	MSA
أكيد ، اطلع .	RAB
هل هذه هي ناقلة الأمتعة لرحلة رقم سبعة واحد أربعة ؟	MSA
شو هواياتك ؟	BEI
إنه وقت إظهار الود واقتسامه .	MSA
نحب لون آخر ، يعيشك .	TUN
